volume,vw,open,close,high,low,timestamp,n
1486.0,121.5388,121.55,121.5,121.55,121.5,2025-08-01 18:26:00,64
654.0,121.4614,121.3145,121.3145,121.3145,121.3145,2025-08-01 18:27:00,36
1583.0,121.6216,121.33,121.7,121.7,121.3157,2025-08-01 18:28:00,37
2222.0,121.3676,121.47,121.34,121.47,121.34,2025-08-01 18:29:00,44
3350.0,121.3119,121.34,121.24,121.35,121.24,2025-08-01 18:30:00,73
1335.0,121.2102,121.24,121.25,121.25,121.24,2025-08-01 18:31:00,71
2948.0,121.1155,121.11,121.11,121.1101,121.11,2025-08-01 18:32:00,63
5239.0,121.0481,121.13,121.0,121.13,120.88,2025-08-01 18:33:00,92
1578.0,120.7976,120.83,120.8,120.83,120.8,2025-08-01 18:34:00,80
6069.0,120.5096,120.69,120.38,120.69,120.38,2025-08-01 18:36:00,89
2112.0,120.5743,120.7083,120.5,120.7083,120.38,2025-08-01 18:37:00,71
1455.0,120.3991,120.38,120.38,120.3801,120.38,2025-08-01 18:38:00,47
2233.0,120.3396,120.38,120.33,120.38,120.3,2025-08-01 18:39:00,60
10040.0,120.0901,120.31,119.93,120.31,119.93,2025-08-01 18:40:00,230
5347.0,119.3627,119.9,119.01,119.9,119.01,2025-08-01 18:41:00,152
7306.0,118.8274,119.01,118.62,119.22,118.5,2025-08-01 18:42:00,195
2472.0,118.773,118.62,118.63,119.0,118.62,2025-08-01 18:43:00,92
3438.0,118.7338,118.7,118.77,118.9988,118.61,2025-08-01 18:44:00,93
4995.0,118.5749,118.78,118.3999,118.78,118.3999,2025-08-01 18:45:00,144
2987.0,118.311,118.25,118.5,118.5,118.23,2025-08-01 18:46:00,81
10752.0,118.328,118.48,118.0105,118.65,118.0,2025-08-01 18:47:00,200
3037.0,118.2322,118.23,118.24,118.3,118.09,2025-08-01 18:48:00,67
5061.0,117.9677,118.0,117.787,118.05,117.67,2025-08-01 18:49:00,166
6958.0,117.4981,117.72,117.8,117.8,117.33,2025-08-01 18:50:00,120
3702.0,118.1235,117.78,118.48,118.49,117.78,2025-08-01 18:51:00,93
1297.0,118.5272,118.65,118.32,118.65,118.32,2025-08-01 18:52:00,65
2231.0,118.5385,118.63,118.4748,118.63,118.4748,2025-08-01 18:53:00,76
4910.0,118.034,118.31,117.5605,118.31,117.5605,2025-08-01 18:54:00,118
3383.0,117.8036,117.51,117.8,117.8,117.51,2025-08-01 18:55:00,100
2729.0,117.9135,118.0,117.84,118.13,117.8,2025-08-01 18:56:00,69
2099.0,118.2188,118.0,118.4977,118.4977,118.0,2025-08-01 18:57:00,68
1625.0,118.2831,118.06,118.47,118.47,118.06,2025-08-01 18:58:00,49
2600.0,118.4266,118.48,118.48,118.48,118.35,2025-08-01 18:59:00,56
2110.0,118.4359,118.57,118.23,118.6,118.23,2025-08-01 19:00:00,51
4374.0,118.0332,118.2,118.0,118.2,118.0,2025-08-01 19:01:00,81
2113.0,117.9627,118.01,118.0,118.01,117.82,2025-08-01 19:02:00,60
2180.0,118.0358,118.02,118.2,118.2,117.9,2025-08-01 19:03:00,52
3733.0,118.2191,118.25,118.1,118.25,118.1,2025-08-01 19:04:00,38
3990.0,118.0108,118.13,117.85,118.2,117.85,2025-08-01 19:05:00,67
2907.0,117.7802,117.85,117.85,117.85,117.7,2025-08-01 19:06:00,79
6224.0,118.0427,117.7,118.4,118.4998,117.7,2025-08-01 19:07:00,112
1606.0,118.4044,118.49,118.5,118.5,118.39,2025-08-01 19:08:00,45
1612.0,118.4053,118.45,118.5,118.5,118.45,2025-08-01 19:09:00,36
2257.0,117.8253,118.13,117.5274,118.13,117.5274,2025-08-01 19:10:00,61
8158.0,118.3046,117.6,118.55,118.55,117.6,2025-08-01 19:11:00,83
4064.0,118.6209,118.55,119.17,119.17,118.04,2025-08-01 19:12:00,80
1144.0,118.9662,118.63,119.0,119.0,118.63,2025-08-01 19:13:00,27
1302.0,118.8784,119.0,118.847,119.0,118.71,2025-08-01 19:14:00,37
2001.0,118.9797,118.7523,118.83,119.2229,118.7523,2025-08-01 19:15:00,54
550.0,118.8333,118.83,118.7505,118.83,118.7505,2025-08-01 19:16:00,23
6176.0,118.1151,118.75,118.0,118.75,117.76,2025-08-01 19:17:00,89
5721.0,118.1581,117.81,118.15,118.5,117.81,2025-08-01 19:18:00,51
1388.0,117.8977,117.8206,117.79,118.0,117.79,2025-08-01 19:19:00,70
373.0,117.8568,117.8,117.8,117.8,117.8,2025-08-01 19:20:00,20
1575.0,117.822,117.8,117.97,117.97,117.75,2025-08-01 19:21:00,53
1867.0,117.9039,117.995,117.79,118.0,117.79,2025-08-01 19:22:00,72
1186.0,117.7985,117.83,117.81,117.83,117.7,2025-08-01 19:23:00,32
8849.0,117.2994,117.8,117.09,117.8,117.0,2025-08-01 19:24:00,219
7906.0,117.0121,117.16,116.75,117.25,116.75,2025-08-01 19:25:00,133
5081.0,116.6744,116.9956,116.32,116.9956,116.32,2025-08-01 19:26:00,162
6007.0,116.2004,116.32,116.13,116.32,116.06,2025-08-01 19:27:00,128
2195.0,116.1466,116.12,116.2,116.2,116.06,2025-08-01 19:28:00,105
3660.0,116.3611,116.16,116.85,116.87,116.13,2025-08-01 19:29:00,93
2192.0,116.8042,116.75,116.99,116.99,116.5,2025-08-01 19:30:00,57
3375.0,116.4147,116.53,116.25,116.53,116.2,2025-08-01 19:31:00,95
662.0,116.529,116.8,116.8,116.8,116.8,2025-08-01 19:32:00,37
11323.0,116.2149,116.31,116.4,116.6886,116.0,2025-08-01 19:33:00,147
15563.0,116.0106,116.11,115.58,116.37,115.58,2025-08-01 19:34:00,248
2800.0,115.7032,115.61,115.72,115.99,115.61,2025-08-01 19:35:00,103
1804.0,115.7013,115.61,116.0,116.0,115.61,2025-08-01 19:36:00,68
1626.0,116.113,115.97,116.4445,116.4445,115.97,2025-08-01 19:37:00,71
1093.0,116.1536,116.0,116.5,116.5,116.0,2025-08-01 19:38:00,50
3653.0,116.0136,116.11,115.98,116.11,115.9,2025-08-01 19:39:00,103
4695.0,115.7857,115.64,116.0,116.0,115.6038,2025-08-01 19:40:00,104
3403.0,116.0551,116.0,116.2648,116.2648,116.0,2025-08-01 19:41:00,81
5651.0,116.0592,116.09,116.03,116.24,116.0,2025-08-01 19:42:00,70
3928.0,115.9172,116.01,115.7,116.01,115.7,2025-08-01 19:43:00,86
